7089	2746	66	28
7090	1803	441	68
7091	1188	4402	56
7092	3341	3200	6
7093	1042	4346	25
7094	804	3907	8
7095	2935	1336	22
7096	1280	4445	6
7097	2334	3605	11
7098	610	1584	6
7099	1055	2033	6
7100	1077	510	6
7101	2155	633	11
7102	3631	403	18
7103	3127	3967	61
7104	1715	4615	20
7105	847	2637	79
7106	1491	916	60
7107	416	1352	41
7108	782	4265	56
7109	1691	2180	67
7110	3655	4396	18
7111	1298	1438	20
7112	2043	4671	6
7113	1077	4151	6
7114	870	4435	65
7115	3219	4222	67
7116	1653	4769	68
7117	3632	112	68
7118	34	4774	79
7119	2180	2110	18
7120	3437	3170	41
7121	836	801	6
7122	3259	2884	71
7123	254	2256	6
7124	79	2448	6
7125	2043	296	6
7126	501	4330	73
7127	2807	1958	70
7128	3305	4129	35
7129	0	0	0
7130	2283	4123	8
7131	2614	2880	25
7132	1174	2362	25
7133	2026	4250	79
7134	1586	632	47
7135	2196	2829	22
7136	3110	3191	69
7137	444	388	24
7138	1784	3586	71
7139	1104	2649	32
7140	695	3179	54
7141	1066	1700	25
7142	11	4169	6
7143	2620	3107	6
7144	1710	416	79
7145	904	2515	50
7146	1764	39	35
7147	663	2241	77
7148	3631	3840	36
7149	144	4566	28
7150	1130	346	75
7151	2860	2184	79
7152	2834	2727	64
7153	2746	66	25
7154	1431	2435	7
7155	3595	4302	61
7156	0	0	0
7157	1419	1034	53
7158	2756	4223	60
7159	1419	1034	8
7160	2983	1855	6
7161	2581	2798	33
7162	970	4674	67
7163	1243	4382	62
7164	2763	271	44
7165	423	3002	71
7166	3163	3814	75
7167	2282	1232	27
7168	2952	2803	6
7169	834	793	6
7170	3527	3065	13
7171	804	4428	7
7172	812	1311	11
7173	64	1248	6
7174	837	4540	17
7175	3395	267	43
7176	2614	2880	25
7177	857	2446	25
7178	804	4428	25
7179	2052	3251	77
7180	1914	4259	6
7181	2268	1952	79
7182	1120	4326	62
7183	2869	2154	51
7184	1610	3613	67
7185	1760	504	71
7186	2415	2452	61
7187	2550	2720	66
7188	1684	4047	13
7189	309	3838	30
7190	1294	1172	79
7191	1030	4019	67
7192	2611	651	6
7193	1768	1251	61
7194	2507	3937	6
7195	34	3345	79
7196	1111	85	79
7197	1447	4414	6
7198	3240	3050	6
7199	804	1914	32
7200	3141	4715	9
7201	1375	1690	73
7202	3104	721	60
7203	570	1495	6
7204	3603	4463	6
7205	929	2062	79
7206	631	3841	41
7207	2620	3107	6
7208	3327	3718	46
7209	3161	1238	17
7210	1556	3609	3
7211	3410	4775	22
7212	2855	4585	65
7213	898	4603	45
7214	269	1062	22
7215	2864	2496	6
7216	1964	4456	65
7217	3332	2971	19
7218	180	634	41
7219	704	3585	67
7220	1077	866	6
7221	2990	3808	6
7222	79	4318	6
7223	782	1411	6
7224	3163	3171	65
7225	1077	712	6
7226	3109	1873	41
7227	1715	241	25
7228	1077	4216	6
7229	3080	2543	75
7230	3527	3065	13
7231	1735	2607	6
7232	2589	4707	68
7233	1399	3990	54
7234	34	3394	27
7235	545	2933	22
7236	1647	1426	6
7237	2770	3765	29
7238	897	1189	6
7239	1945	4610	6
7240	904	4014	53
7241	10	1658	68
7242	2540	2963	22
7243	804	1845	50
7244	655	3838	25
7245	804	1914	11
7246	1916	4382	71
7247	1945	4610	6
7248	1337	2494	25
7249	904	2515	74
7250	99	3988	6
7251	3525	2715	79
7252	3294	701	79
7253	3631	369	41
7254	1340	3720	73
7255	0	0	0
7256	1042	4346	25
7257	906	1325	75
7258	79	3227	6
7259	982	950	56
7260	88	1368	6
7261	3188	1063	27
7262	1459	575	79
7263	1278	2028	54
7264	589	1072	29
7265	1459	2399	79
7266	904	3255	32
7267	0	0	0
7268	904	236	11
7269	1587	654	68
7270	1008	1	19
7271	939	1324	60
7272	1943	2523	68
7273	904	4014	32
7274	2347	1448	6
7275	595	4406	9
7276	2746	66	7
7277	79	3227	6
7278	134	843	68
7279	2841	2589	20
7280	1430	821	41
7281	1066	1700	17
7282	332	1770	73
7283	1066	2619	53
7284	3503	2792	6
7285	3631	4113	39
7286	3062	4322	3
7287	2756	4223	71
7288	904	2515	74
7289	2990	3808	6
7290	3161	145	17
7291	453	2670	36
7292	172	1811	2
7293	3503	3867	6
7294	2043	4671	6
7295	3062	1356	3
7296	2821	1102	6
7297	2814	535	6
7298	2876	3513	73
7299	2473	1809	67
7300	836	801	6
7301	2347	173	6
7302	595	1239	6
7303	3505	2735	78
7304	11	1891	6
7305	2334	92	18
7306	3439	728	60
7307	79	3227	6
7308	1368	4244	35
7309	2090	2786	27
7310	3361	2948	73
7311	122	3902	9
7312	3259	2884	62
7313	2786	1494	6
7314	836	3376	6
7315	911	3314	68
7316	1036	2372	6
7317	376	941	6
7318	34	129	66
7319	2814	1151	6
7320	2446	2635	73
7321	904	361	32
7322	1453	4322	71
7323	79	978	6
7324	595	4126	6
7325	339	2392	22
7326	2254	1378	73
7327	468	2424	71
7328	1294	2158	79
7329	1640	3126	67
7330	99	2700	6
7331	254	2256	6
7332	2973	4244	54
7333	804	4428	25
7334	433	2410	19
7335	3658	858	22
7336	1047	4240	60
7337	1077	510	6
7338	2614	2909	25
7339	1197	4371	73
7340	1632	2825	79
7341	417	1030	7
7342	3253	3385	54
7343	153	4541	73
7344	3080	3461	79
7345	2296	3767	62
7346	2933	3342	22
7347	836	122	6
7348	1066	613	63
7349	3511	2424	22
7350	1077	467	56
7351	836	122	6
7352	471	1683	25
7353	1565	3753	45
7354	615	4330	43
7355	643	2149	17
7356	41	1215	71
7357	736	534	73
7358	124	1447	60
7359	894	1859	79
7360	2620	927	6
7361	1077	2424	6
7362	1047	835	60
7363	0	0	0
7364	803	1573	68
7365	171	3355	67
7366	1616	2381	22
7367	2103	727	62
7368	1108	2427	15
7369	3503	2610	6
7370	3474	4691	6
7371	2668	4467	22
7372	2620	3474	6
7373	3178	3037	37
7374	181	1819	60
7375	2180	2110	32
7376	3264	3465	42
7377	376	4330	6
7378	1533	1608	55
7379	1066	2619	17
7380	3007	1816	41
7381	3631	369	39
7382	1066	2619	41
7383	1180	3043	6
7384	1735	3348	6
7385	2895	778	13
7386	34	1798	15
7387	807	2277	73
7388	1077	3107	6
7389	1269	102	41
7390	0	0	0
7391	430	2205	24
7392	2026	4250	79
7393	2507	2622	6
7394	1077	4216	6
7395	3652	396	79
7396	1263	1446	51
7397	0	0	0
7398	2347	3243	6
7399	2121	4176	32
7400	1264	2292	43
7401	325	509	33
7402	2814	1644	6
7403	2079	2900	67
7404	428	676	10
7405	2669	562	11
7406	360	2221	53
7407	1181	2483	23
7408	3553	2761	54
7409	911	4270	68
7410	193	4597	54
7411	2129	136	14
7412	2605	4330	6
7413	570	3057	6
7414	2347	2370	6
7415	2814	1996	6
7416	2347	2424	6
7417	34	3376	15
7418	1374	4244	54
7419	904	361	32
7420	1180	3043	6
7421	52	2991	73
7422	3631	403	18
7423	3294	701	79
7424	815	678	17
7425	2060	3186	18
7426	695	3310	37
7427	809	2424	65
7428	1739	1608	55
7429	1601	1889	77
7430	1104	1805	32
7431	663	2241	60
7432	3549	4136	8
7433	1556	3609	71
7434	1502	2661	15
7435	804	3458	25
7436	178	2698	79
7437	1487	4719	67
7438	1396	4680	22
7439	629	3280	24
7440	2026	4250	79
7441	1574	2303	25
7442	3004	2123	73
7443	1790	3919	73
7444	1267	1198	20
7445	427	2694	54
7446	2814	1996	6
7447	808	4664	20
7448	1912	750	45
7449	172	2940	22
7450	804	2040	50
7451	3468	2018	25
7452	3104	721	71
7453	80	4242	27
7454	1167	1292	22
7455	2725	1623	36
7456	59	4698	11
7457	50	68	49
7458	1573	2157	69
7459	3055	4038	9
7460	2614	2880	25
7461	2334	3135	25
7462	661	4538	6
7463	3631	3456	7
7464	383	1003	54
7465	2881	4096	28
7466	2195	4294	43
7467	1632	1659	79
7468	1162	1755	68
7469	668	4216	6
7470	2874	3974	6
7471	2922	2114	12
7472	1771	2517	27
7473	880	2094	3
7474	1111	85	73
7475	2511	2711	50
7476	79	950	55
7477	288	2695	18
7478	1128	2779	6
7479	2875	3364	68
7480	557	1894	22
7481	1066	4469	41
7482	2446	2063	73
7483	1640	2036	67
7484	1624	4452	78
7485	1770	4140	6
7486	2314	318	61
7487	1249	900	22
7488	557	1405	22
7489	145	523	79
7490	1715	579	32
7491	2513	1907	10
7492	79	3227	6
7493	1228	3780	43
7494	1263	1446	51
7495	471	1519	63
7496	1846	1302	11
7497	418	3854	41
7498	761	3818	33
7499	3503	421	6
7500	1452	3032	28
7501	2475	4425	37
7502	2394	2117	67
7503	2065	3332	70
7504	2631	1775	73
7505	3569	1234	22
7506	1046	3012	75
7507	5	2828	6
7508	3466	814	34
7509	3632	2569	79
7510	3453	3827	65
7511	79	2448	6
7512	688	3263	25
7513	2843	2834	71
7514	1077	510	6
7515	0	0	0
7516	970	4674	73
7517	2756	3251	71
7518	2334	228	26
7519	1787	3849	35
7520	1186	1055	9
7521	369	295	25
7522	2749	1992	67
7523	2347	4110	6
7524	0	0	0
7525	1019	4004	6
7526	897	848	6
7527	1112	2985	60
7528	2973	4244	54
7529	3550	1523	57
7530	1770	2559	6
7531	804	2636	50
7532	376	3846	6
7533	59	4698	7
7534	336	2069	60
7535	2238	1517	49
7536	1599	2889	71
7537	1066	1700	8
7538	418	2597	17
7539	124	1002	60
7540	3366	4125	41
7541	1066	2619	20
7542	904	4629	11
7543	2735	2592	18
7544	2707	3992	74
7545	280	1784	73
7546	804	1845	41
7547	1008	3977	2
7548	1753	1739	26
7549	1455	4338	73
7550	79	2424	6
7551	2793	1398	73
7552	1711	3183	73
7553	1640	891	67
7554	3503	4319	6
7555	804	3458	50
7556	745	3756	22
7557	2228	2693	6
7558	782	1411	6
7559	3406	4139	79
7560	3187	3852	27
7561	1066	2619	76
7562	3163	3171	79
7563	2614	1843	25
7564	180	888	25
7565	2622	941	6
7566	3338	428	2
7567	659	4753	54
7568	2437	2719	6
7569	3006	3701	6
7570	1066	639	32
7571	593	935	68
7572	795	1185	6
7573	2535	3970	74
7574	3304	4606	6
7575	0	0	0
7576	2952	2785	6
7577	1745	628	54
7578	1459	4142	79
7579	2048	53	67
7580	1462	2480	6
7581	180	3431	32
7582	1525	3286	18
7583	2814	1644	6
7584	1228	3925	37
7585	2906	4216	6
7586	1066	4469	41
7587	3208	1945	54
7588	2464	3900	70
7589	3187	3852	27
7590	2614	4143	25
7591	1914	4065	6
7592	3362	2325	22
7593	1541	4501	6
7594	3307	3054	6
7595	570	3851	6
7596	1459	112	68
7597	1715	4028	24
7598	2072	3696	3
7599	695	1945	54
7600	684	4104	22
7601	0	0	0
7602	396	3592	64
7603	1437	2970	27
7604	3233	4080	11
7605	2581	2798	33
7606	2746	108	32
7607	1691	2180	15
7608	1066	2619	25
7609	3483	3856	51
7610	819	1961	25
7611	1423	1744	54
7612	3550	2575	25
7613	11	4704	6
7614	1914	3661	6
7615	1931	252	73
7616	1066	2619	40
7617	3615	3268	79
7618	1525	3286	39
7619	2347	91	6
7620	1032	3791	22
7621	1647	2787	6
7622	85	2402	25
7623	3474	2436	6
7624	468	1716	10
7625	2534	2424	68
7626	1940	1697	67
7627	1502	3738	15
7628	1914	714	6
7629	79	4362	6
7630	2563	2353	25
7631	3324	2120	51
7632	3235	3029	32
7633	2344	336	6
7634	2314	3219	61
7635	999	674	79
7636	3503	3867	6
7637	1817	1666	67
7638	863	717	6
7639	686	3987	40
7640	3248	3031	72
7641	2892	959	67
7642	480	2608	28
7643	1410	2944	73
7644	3550	3890	30
7645	2079	4627	66
7646	2178	1709	23
7647	595	865	6
7648	2178	1001	23
7649	2223	640	32
7650	2982	2022	75
7651	746	520	66
7652	1077	3502	6
7653	79	903	6
7654	1449	1498	79
7655	454	1017	54
7656	2614	4369	25
7657	957	4258	67
7658	827	31	22
7659	1077	510	6
7660	0	0	0
7661	2530	690	67
7662	2975	4746	32
7663	388	3838	33
7664	2843	2834	33
7665	124	1447	60
7666	1125	1826	75
7667	3187	3852	23
7668	549	874	71
7669	1784	3667	62
7670	376	1491	6
7671	695	3310	54
7672	376	3846	6
7673	1410	2944	73
7674	471	2333	30
7675	1963	1857	6
7676	1083	2049	6
7677	2798	4754	79
7678	3631	369	39
7679	836	2425	6
7680	1984	3213	73
7681	2412	1868	3
7682	1862	2750	6
7683	1125	1673	75
7684	2080	1637	20
7685	570	4329	6
7686	3631	369	32
7687	2952	4553	6
7688	1043	3165	14
7689	3107	4105	77
7690	2234	775	69
7691	2347	173	6
7692	3427	1529	43
7693	1420	3722	3
7694	2712	1500	38
7695	1753	1739	36
7696	3393	438	79
7697	1798	4231	14
7698	1399	3990	54
7699	1647	2851	6
7700	2944	1294	79
7701	1077	146	6
7702	904	2515	11
7703	3631	878	18
7704	1077	3502	6
7705	12	4270	68
7706	915	732	73
7707	782	275	67
7708	1770	2929	6
7709	749	3807	14
7710	2889	3196	68
7711	3503	137	6
7712	156	2931	32
7713	2017	1223	33
7714	3277	1057	26
7715	178	3577	79
7716	2213	4514	37
7717	3496	344	79
7718	3484	1924	54
7719	1161	4330	6
7720	2314	3357	61
7721	1475	1596	65
7722	595	1212	6
7723	904	962	32
7724	1230	669	77
7725	2627	2420	25
7726	2740	3726	21
7727	1849	4380	73
7728	1077	799	6
7729	2389	384	6
7730	1249	900	43
7731	79	2193	6
7732	804	4428	32
7733	0	0	0
7734	3319	2153	71
7735	1066	1700	50
7736	0	0	0
7737	1112	2985	60
7738	1914	2634	6
7739	2008	4291	71
7740	1777	109	73
7741	3042	916	42
7742	2860	2184	79
7743	1913	4704	6
7744	3310	3933	6
7745	718	436	65
7746	1554	2579	6
7747	566	1983	67
7748	2563	2353	25
7749	663	2241	71
7750	583	3311	65
7751	904	962	11
7752	2993	3808	6
7753	0	0	0
7754	2873	4266	22
7755	804	1914	74
7756	2707	3992	74
7757	3556	2898	49
7758	1829	2607	6
7759	3003	1929	59
7760	812	877	11
7761	804	4289	32
7762	269	1062	22
7763	2347	4110	6
7764	709	425	68
7765	1715	984	32
7766	1077	510	6
7767	2822	1801	68
7768	79	2193	6
7769	795	1185	6
7770	1664	4108	23
7771	548	1970	6
7772	2980	1016	60
7773	897	484	6
7774	3068	4330	6
7775	216	1729	73
7776	2176	2724	60
7777	3162	3404	6
7778	2614	2909	25
7779	2383	2152	22
7780	2756	4223	60
7781	75	728	33
7782	3503	3867	6
7783	1914	2103	6
7784	2071	571	6
7785	2922	4422	22
7786	1125	1673	75
7787	0	0	0
7788	2964	1061	41
7789	3631	3456	39
7790	904	3582	50
7791	1077	3306	6
7792	2550	2720	66
7793	650	3302	25
7794	1784	3586	60
7795	1935	393	6
7796	325	1945	62
7797	1647	3376	6
7798	615	2424	43
7799	1255	4597	43
7800	639	913	54
7801	3597	4548	10
7802	2922	810	12
7803	2814	2203	6
7804	1825	4306	79
7805	1862	1345	6
7806	804	1845	11
7807	2964	1762	8
7808	2746	108	7
7809	388	3432	33
7810	335	2132	25
7811	1077	712	6
7812	376	1876	6
7813	904	4629	32
7814	1191	154	49
7815	34	3345	68
7816	2505	466	65
7817	1359	1118	77
7818	3631	1975	40
7819	2814	1119	6
7820	3631	369	29
7821	697	3342	22
7822	1670	760	6
7823	1314	3432	3
7824	1511	209	74
7825	2570	3	8
7826	1415	1621	79
7827	1272	3073	73
7828	1423	2859	54
7829	3429	989	73
7830	1420	2676	3
7831	254	655	6
7832	1513	804	46
7833	1487	4719	70
7834	79	3227	6
7835	180	2442	74
7836	2166	2689	22
7837	295	1071	73
7838	2843	2834	71
7839	2190	1040	41
7840	376	1491	6
7841	1719	3399	6
7842	1987	2607	78
7843	3134	270	6
7844	2809	3379	68
7845	3550	3890	32
7846	3590	3418	6
7847	3595	4302	61
7848	2347	3683	6
7849	3320	95	79
7850	317	1236	8
7851	898	2423	71
7852	1647	3181	6
7853	1161	4330	6
7854	1693	2717	67
7855	1640	3126	67
7856	570	3376	6
7857	1047	3812	60
7858	1103	1756	39
7859	2079	4627	67
7860	335	622	32
7861	1419	2565	17
7862	1077	1692	6
7863	1442	3248	79
7864	556	816	22
7865	160	2916	3
7866	570	3205	6
7867	804	3907	32
7868	1352	294	3
7869	827	17	21
7870	1578	1850	6
7871	570	978	6
7872	3631	3715	18
7873	1194	1631	75
7874	2756	1868	71
7875	796	4330	21
7876	2420	746	6
7877	3088	2032	65
7878	1672	3164	79
7879	2952	4553	6
7880	1264	4244	54
7881	2631	1775	27
7882	1562	4418	39
7883	3247	565	79
7884	1719	934	6
7885	894	1859	79
7886	3053	627	79
7887	2907	3337	11
7888	3439	2776	33
7889	3465	3634	6
7890	1630	3274	6
7891	601	3506	34
7892	416	3763	25
7893	1313	1686	6
7894	704	3585	79
7895	2483	3822	6
7896	1830	91	6
7897	3500	2556	21
7898	836	3376	6
7899	897	1189	6
7900	2078	2424	65
7901	1242	4676	11
7902	3503	2607	6
7903	1139	529	64
7904	1487	4719	73
7905	1970	2562	6
7906	2647	4309	6
7907	3259	2884	71
7908	819	1961	18
7909	535	443	32
7910	174	2263	6
7911	3280	1189	6
7912	3431	3380	6
7913	1670	799	6
7914	570	2716	6
7915	570	2448	6
7916	2017	3838	71
7917	1066	2619	32
7918	1036	2372	6
7919	710	2939	6
7920	335	622	30
7921	1037	2607	6
7922	0	0	0
7923	612	2916	71
7924	3364	1120	69
7925	0	0	0
7926	3178	3996	54
7927	531	417	43
7928	1077	3000	6
7929	2725	1623	36
7930	1340	3720	73
7931	904	2943	32
7932	709	425	73
7933	1066	2619	76
7934	2026	4250	79
7935	1077	2559	6
7936	836	122	6
7937	595	2860	6
7938	2081	4392	34
7939	2886	820	67
7940	804	4428	7
7941	593	3453	68
7942	1312	4432	39
7943	282	1633	22
7944	718	436	65
7945	1770	2607	6
7946	1669	974	8
7947	2707	3992	32
7948	2962	4208	22
7949	2946	4522	74
7950	1444	263	25
7951	2347	2607	6
7952	1487	4719	73
7953	2268	3827	65
7954	1937	4320	32
7955	0	0	0
7956	1784	3667	62
7957	354	3258	21
7958	2725	1623	40
7959	0	0	0
7960	1985	742	73
7961	1926	4328	25
7962	3503	3867	6
7963	376	1951	6
7964	3023	4110	6
7965	3112	2065	67
7966	1037	2607	6
7967	376	1491	6
7968	904	2753	32
7969	3410	4775	22
7970	1112	2985	62
7971	540	4053	18
7972	2014	1676	60
7973	570	3851	6
7974	804	3575	20
7975	1735	2020	6
7976	1433	1184	73
7977	3153	4494	14
7978	3596	4466	6
7979	1066	1700	32
7980	3630	1397	71
7981	1587	654	66
7982	1298	1767	11
7983	2344	1399	6
7984	3160	1081	44
7985	3354	605	29
7986	372	1384	68
7987	269	1062	22
7988	1077	510	6
7989	812	877	29
7990	3207	3404	6
7991	2305	2646	3
7992	30	509	71
7993	3631	4113	25
7994	124	750	60
7995	1951	2769	33
7996	684	4104	22
7997	836	3792	6
7998	2614	4143	25
7999	570	3057	6
8000	2677	846	51
8001	385	2337	32
8002	1420	3722	3
8003	1948	3299	73
8004	0	0	0
8005	602	3165	7
8006	1258	4094	6
8007	1037	2936	6
8008	551	634	32
8009	1784	750	71
8010	418	2597	8
8011	2869	933	22
8012	2846	2364	69
8013	3259	2884	62
8014	56	1776	6
8015	712	4271	47
8016	2756	3251	60
8017	1975	3732	79
8018	2271	3027	73
8019	3410	2696	22
8020	895	1806	68
8021	2043	2424	6
8022	2253	836	73
8023	1639	3116	20
8024	1642	1328	73
8025	1298	1438	39
8026	3335	370	11
8027	1639	1165	52
8028	2347	4110	6
8029	1047	835	71
8030	1154	4667	73
8031	1483	421	6
8032	1066	2619	50
8033	548	1970	6
8034	1914	679	6
8035	1125	1826	23
8036	31	1918	6
8037	804	1914	17
8038	1975	3732	79
8039	234	1868	71
8040	345	2759	44
8041	3163	3814	65
8042	3163	3814	65
8043	1982	3420	79
8044	3503	3867	6
8045	3429	1823	44
8046	79	1935	6
8047	2906	90	6
8048	1071	2175	68
8049	3593	4620	73
8050	2223	1900	47
8051	1601	626	3
8052	11	4704	6
8053	3439	728	60
8054	1859	336	6
8055	2887	1276	28
8056	2702	3481	6
8057	399	2307	17
8058	833	2952	79
8059	648	2953	67
8060	804	2040	8
8061	1652	3788	70
8062	345	2759	79
8063	1459	575	79
8064	2739	2739	21
8065	430	748	20
8066	2169	2253	68
8067	1803	441	68
8068	789	1435	67
8069	2631	1775	27
8070	123	4195	60
8071	1066	917	17
8072	2614	2909	18
8073	2507	3937	6
8074	904	2904	18
8075	3342	2429	45
8076	3586	3557	73
8077	804	567	18
8078	334	1319	6
8079	557	2391	54
8080	3639	2390	71
8081	2969	839	6
8082	79	2424	6
8083	1080	3165	39
8084	2843	2834	62
8085	2756	4223	71
8086	2581	2798	33
8087	1077	3502	6
8088	1185	3412	67
8089	2990	2912	6
8090	1008	3977	2
8091	1638	3855	25
8092	21	1429	65
8093	807	2277	73
8094	1077	1544	6
8095	376	864	6
8096	3138	993	41
8097	2875	3364	27
8098	79	3227	6
8099	2072	3696	3
8100	170	3125	67
8101	2884	4282	9
8102	1228	3925	54
8103	3109	2585	41
8104	1077	712	6
8105	2620	3474	6
8106	79	2424	6
8107	1816	916	33
8108	1632	2825	79
8109	2791	3204	56
8110	1085	2791	54
8111	430	2205	24
8112	3525	2715	79
8113	346	143	51
8114	2176	2528	60
8115	1525	3286	39
8116	637	771	30
8117	3019	2856	6
8118	1104	2649	32
8119	2620	3474	6
8120	2043	1244	6
8121	1564	3784	72
8122	805	2796	67
8123	1715	579	32
8124	802	4475	23
8125	1942	2774	67
8126	2584	1972	25
8127	3318	1488	61
8128	1077	1672	6
8129	2347	435	6
8130	2334	3501	53
8131	2972	1050	68
8132	79	4362	6
8133	2869	2154	51
8134	2614	3143	25
8135	1784	3586	62
8136	2557	2045	11
8137	556	2327	22
8138	1513	804	22
8139	961	3013	37
8140	3483	3856	51
8141	3019	3947	6
8142	3442	2652	6
8143	2752	1893	67
8144	3194	2730	23
8145	1768	2150	61
8146	2982	2022	75
8147	2462	4518	6
8148	77	3951	73
8149	904	2515	53
8150	2503	975	73
8151	24	314	65
8152	1647	146	6
8153	2814	4764	6
8154	2204	1822	6
8155	1128	2340	6
8156	1209	2638	39
8157	3584	3588	39
8158	3213	4478	73
8159	3369	1694	22
8160	180	888	32
8161	812	1084	39
8162	3439	1431	60
8163	1735	2607	6
8164	72	3671	66
8165	1141	1136	11
8166	570	2607	6
8167	0	0	0
8168	2944	1294	79
8169	2952	2167	6
8170	1268	2878	6
8171	340	3138	54
8172	1600	2559	6
8173	430	4523	24
8174	1	2424	6
8175	897	3120	6
8176	2620	3107	6
8177	3480	4723	6
8178	155	1457	60
8179	804	2237	39
8180	1441	1452	25
8181	1715	579	24
8182	2010	1630	73
8183	2178	1001	23
8184	2891	1069	6
8185	1128	3685	6
8186	52	4221	73
8187	3233	2397	11
8188	672	1465	60
8189	2670	55	54
8190	1958	1355	22
8191	2796	2023	6
8192	736	534	66
8193	1525	3286	39
8194	423	3002	60
8195	1202	462	22
8196	2814	1151	6
8197	2133	1255	6
8198	79	1935	6
8199	3565	2917	13
8200	1913	4704	6
8201	2077	65	53
8202	1647	3306	6
8203	9	401	1
8204	1112	4429	62
8205	2149	716	45
8206	2664	709	32
8207	2176	2528	62
8208	1340	3720	73
8209	2875	3364	67
8210	1054	2424	73
8211	3019	1448	6
8212	418	1092	29
8213	1666	486	70
8214	2835	3785	28
8215	804	2636	8
8216	3310	1486	6
8217	2371	995	6
8218	3497	3639	6
8219	2237	1323	51
8220	709	3347	67
8221	1487	4719	23
8222	904	962	7
8223	3369	2267	54
8224	1112	4429	62
8225	2887	1276	28
8226	254	4414	6
8227	3550	1523	41
8228	865	4451	60
8229	2869	933	22
8230	2077	3324	53
8231	3414	1110	54
8232	2756	1868	71
8233	79	2424	6
8234	709	3347	67
8235	1073	3281	18
8236	3178	3037	43
8237	904	2858	8
8238	1963	1369	6
8239	3259	750	62
8240	535	443	32
8241	125	3905	6
8242	2334	2707	50
8243	2968	4330	43
8244	2843	2834	33
8245	2985	1055	9
8246	11	1891	6
8247	372	1287	68
8248	3371	2706	54
8249	2305	2646	3
8250	472	1453	6
8251	3442	2652	6
8252	1066	639	53
8253	2973	4244	54
8254	897	2607	6
8255	3084	604	51
8256	1066	2619	8
8257	471	3707	25
8258	2462	2936	6
8259	3163	3814	65
8260	272	4018	73
8261	2714	3511	6
8262	2405	906	20
8263	1372	1589	60
8264	3584	3588	39
8265	1077	1151	6
8266	974	4043	28
8267	2347	4110	6
8268	2814	1260	6
8269	3396	143	22
8270	385	887	26
8271	1037	2983	6
8272	1015	4593	54
8273	2347	173	6
8274	2414	873	32
8275	1191	154	49
8276	1267	1675	53
8277	124	1447	60
8278	0	0	0
8279	0	0	0
8280	2347	4110	6
8281	1502	2073	15
8282	1128	3685	6
8283	2875	3364	68
8284	2347	2607	6
8285	1077	4616	6
8286	2347	1363	6
8287	1516	3914	79
8288	570	3205	6
8289	167	4509	6
8290	2187	1919	39
8291	2973	4244	54
8292	2975	4746	32
8293	1451	452	70
8294	1112	4429	60
8295	3644	1648	55
8296	3631	403	41
8297	1419	2565	29
8298	430	2205	24
8299	2784	2813	79
8300	1715	1723	25
8301	95	1379	68
8302	904	2515	74
8303	570	3057	6
8304	1457	3291	15
8305	1128	3685	6
8306	1112	2985	62
8307	1431	2435	11
8308	1447	4414	6
8309	2199	3896	54
8310	2786	1494	6
8311	1862	2906	6
8312	2485	2239	2
8313	1963	1857	6
8314	804	1496	25
8315	2473	1738	65
8316	3105	3775	6
8317	2178	1001	23
8318	174	590	6
8319	2971	1212	6
8320	1077	1064	6
8321	804	1914	53
8322	2869	933	51
8323	2814	4216	6
8324	1975	3732	79
8325	3546	3470	71
8326	3094	303	75
8327	1068	1174	32
8328	1308	1098	73
8329	3327	624	46
8330	570	2424	6
8331	2930	940	54
8332	878	3865	25
8333	904	4629	74
8334	1634	3940	27
8335	0	0	0
8336	134	843	73
8337	2982	2022	75
8338	388	2462	71
8339	941	957	79
8340	1975	3732	79
8341	1112	4409	71
8342	2688	1055	9
8343	812	877	18
8344	34	3345	79
8345	1985	742	44
8346	897	4765	6
8347	2856	1400	22
8348	3259	551	71
8349	612	2916	71
8350	1077	510	6
8351	949	3076	22
8352	333	1492	3
8353	2814	4547	6
8354	2036	4206	68
8355	2843	2834	71
8356	904	2515	74
8357	1646	1389	43
8358	1525	3286	39
8359	10	1658	79
8360	2475	4425	37
8361	836	3851	6
8362	305	1275	73
8363	2776	4049	6
8364	1715	1372	32
8365	374	530	6
8366	2060	3186	18
8367	3190	2207	73
8368	1289	4344	35
8369	1351	3151	41
8370	2756	245	60
8371	2347	173	6
8372	430	2205	24
8373	1089	3488	13
8374	2812	2471	11
8375	1715	2375	32
8376	1419	1034	25
8377	1396	4680	22
8378	185	1571	23
8379	700	4384	22
8380	2378	662	65
8381	1567	4236	47
8382	904	4629	32
8383	174	4172	6
8384	1007	2506	73
8385	1066	613	17
8386	2390	4192	42
8387	2347	2607	6
8388	1234	2096	25
8389	804	4330	11
8390	1525	4156	18
8391	289	799	6
8392	597	4210	51
8393	3550	4260	61
8394	1440	4159	68
8395	804	1604	25
8396	1964	4456	68
8397	1275	943	24
8398	718	436	68
8399	3410	4082	22
8400	2079	4627	66
8401	3431	3380	6
8402	3083	1351	19
8403	2506	246	73
8404	1450	240	6
8405	904	2515	17
8406	1770	4589	6
8407	904	2515	7
8408	1884	4717	71
8409	2898	1557	73
8410	897	4031	6
8411	3316	4414	6
8412	216	1729	79
8413	1647	29	6
8414	0	0	0
8415	3414	2424	54
8416	376	3846	6
8417	595	865	6
8418	1660	4293	17
8419	2520	931	3
8420	1869	2079	6
8421	3282	985	79
8422	3525	2715	79
8423	3163	3814	23
8424	804	4285	32
8425	695	3310	54
